   2    3    0    0    0    0.139561
   2    3    1    0    0    0.139561
   2    4    0   -1    0    0.139561
   2    4    0    0    0    0.139561
   2    3    0    0   -1    0.139561
   2    3    1    0   -1    0.139561
   2    4    0   -1   -1    0.139561
   2    4    0    0   -1    0.139561
   2    1    0   -1    0   -0.366404
   2    1    0    0    0   -0.366404
   2    1    1   -1    0   -0.366404
   2    1    1    0    0   -0.366404
   2    2    0    0   -1    0.010617
   2    2    0    0    1    0.010617
   2    2   -1    0    0    0.020459
   2    2    0   -1    0    0.020459
   2    2    0    1    0    0.020459
   2    2    1    0    0    0.020459
   2    1    0   -1   -1   -0.001364
   2    1    0   -1    1   -0.001364
   2    1    0    0   -1   -0.001364
   2    1    0    0    1   -0.001364
   2    1    1   -1   -1   -0.001364
   2    1    1   -1    1   -0.001364
   2    1    1    0   -1   -0.001364
   2    1    1    0    1   -0.001364
   2    3    0   -1    0    0.015748
   2    3    0    1    0    0.015748
   2    3    1   -1    0    0.015748
   2    3    1    1    0    0.015748
   2    4   -1   -1   -1    0.015748
   2    4   -1   -1    0    0.015748
   2    4   -1    0   -1    0.015748
   2    4   -1    0    0    0.015748
   2    4    1   -1   -1    0.015748
   2    4    1   -1    0    0.015748
   2    4    1    0   -1    0.015748
   2    4    1    0    0    0.015748
   2    3    0   -1   -1    0.015748
   2    3    0    1   -1    0.015748
   2    3    1   -1   -1    0.015748
   2    3    1    1   -1    0.015748
   2    2   -1    0   -1    0.003033
   2    2   -1    0    1    0.003033
   2    2    0   -1   -1    0.003033
   2    2    0   -1    1    0.003033
   2    2    0    1   -1    0.003033
   2    2    0    1    1    0.003033
   2    2    1    0   -1    0.003033
   2    2    1    0    1    0.003033
   2    2   -1   -1    0    0.038366
   2    2   -1    1    0    0.038366
   2    2    1   -1    0    0.038366
   2    2    1    1    0    0.038366
   2    3    0    0    1    0.002255
   2    3    1    0    1    0.002255
   2    4    0   -1    1    0.002255
   2    4    0    0    1    0.002255
   2    3    0    0   -2    0.002255
   2    3    1    0   -2    0.002255
   2    4    0   -1   -2    0.002255
   2    4    0    0   -2    0.002255
   2    3   -1    0    0    0.003361
   2    3    2    0    0    0.003361
   2    4    0   -2    0    0.003361
   2    4    0    1    0    0.003361
   2    3   -1    0   -1    0.003361
   2    3    2    0   -1    0.003361
   2    4    0   -2   -1    0.003361
   2    4    0    1   -1    0.003361
   2    1   -1   -1    0   -0.010214
   2    1   -1    0    0   -0.010214
   2    1    0   -2    0   -0.010214
   2    1    0    1    0   -0.010214
   2    1    1   -2    0   -0.010214
   2    1    1    1    0   -0.010214
   2    1    2   -1    0   -0.010214
   2    1    2    0    0   -0.010214
   2    2   -1   -1   -1   -0.000130
   2    2   -1   -1    1   -0.000130
   2    2   -1    1   -1   -0.000130
   2    2   -1    1    1   -0.000130
   2    2    1   -1   -1   -0.000130
   2    2    1   -1    1   -0.000130
   2    2    1    1   -1   -0.000130
   2    2    1    1    1   -0.000130
   2    3    0   -1    1   -0.000958
   2    3    0    1    1   -0.000958
   2    3    1   -1    1   -0.000958
   2    3    1    1    1   -0.000958
   2    4   -1   -1   -2   -0.000958
   2    4   -1   -1    1   -0.000958
   2    4   -1    0   -2   -0.000958
   2    4   -1    0    1   -0.000958
   2    4    1   -1   -2   -0.000958
   2    4    1   -1    1   -0.000958
   2    4    1    0   -2   -0.000958
   2    4    1    0    1   -0.000958
   2    3    0   -1   -2   -0.000958
   2    3    0    1   -2   -0.000958
   2    3    1   -1   -2   -0.000958
   2    3    1    1   -2   -0.000958
   2    1   -1   -1   -1   -0.001527
   2    1   -1   -1    1   -0.001527
   2    1   -1    0   -1   -0.001527
   2    1   -1    0    1   -0.001527
   2    1    2   -1   -1   -0.001527
   2    1    2   -1    1   -0.001527
   2    1    2    0   -1   -0.001527
   2    1    2    0    1   -0.001527
   2    1    0   -2   -1   -0.001527
   2    1    0   -2    1   -0.001527
   2    1    0    1   -1   -0.001527
   2    1    0    1    1   -0.001527
   2    1    1   -2   -1   -0.001527
   2    1    1   -2    1   -0.001527
   2    1    1    1   -1   -0.001527
   2    1    1    1    1   -0.001527
   2    3   -1   -1    0   -0.002143
   2    3   -1    1    0   -0.002143
   2    3    2   -1    0   -0.002143
   2    3    2    1    0   -0.002143
   2    4   -1   -2    0   -0.002143
   2    4   -1    1    0   -0.002143
   2    4    1   -2    0   -0.002143
   2    4    1    1    0   -0.002143
   2    3   -1   -1   -1   -0.002143
   2    3   -1    1   -1   -0.002143
   2    3    2   -1   -1   -0.002143
   2    3    2    1   -1   -0.002143
   2    4   -1   -2   -1   -0.002143
   2    4   -1    1   -1   -0.002143
   2    4    1   -2   -1   -0.002143
   2    4    1    1   -1   -0.002143
   2    2    0    0   -2   -0.000693
   2    2    0    0    2   -0.000693
   2    2    2    0    0    0.004556
   2    2   -2    0    0    0.004556
   2    2    0   -2    0    0.004556
   2    2    0    2    0    0.004556
   2    1    0   -1   -2    0.000056
   2    1    0    0   -2    0.000056
   2    1    1   -1   -2    0.000056
   2    1    1    0   -2    0.000056
   2    1    0   -1    2    0.000056
   2    1    0    0    2    0.000056
   2    1    1   -1    2    0.000056
   2    1    1    0    2    0.000056
   2    3   -1    0    1   -0.001729
   2    3    2    0    1   -0.001729
   2    4    0   -2    1   -0.001729
   2    4    0    1    1   -0.001729
   2    3   -1    0   -2   -0.001729
   2    3    2    0   -2   -0.001729
   2    4    0   -2   -2   -0.001729
   2    4    0    1   -2   -0.001729
   2    4    2   -1    0    0.000134
   2    4    2    0    0    0.000134
   2    4   -2   -1    0    0.000134
   2    4   -2    0    0    0.000134
   2    4    2   -1   -1    0.000134
   2    4    2    0   -1    0.000134
   2    3    0   -2   -1    0.000134
   2    3    0   -2    0    0.000134
   2    3    0    2   -1    0.000134
   2    3    0    2    0    0.000134
   2    3    1   -2   -1    0.000134
   2    3    1   -2    0    0.000134
   2    3    1    2   -1    0.000134
   2    3    1    2    0    0.000134
   2    4   -2   -1   -1    0.000134
   2    4   -2    0   -1    0.000134
   2    1   -1   -2    0   -0.009454
   2    1   -1    1    0   -0.009454
   2    1    2   -2    0   -0.009454
   2    1    2    1    0   -0.009454
   2    2   -1    0   -2    0.000075
   2    2    0   -1   -2    0.000075
   2    2    0    1   -2    0.000075
   2    2    1    0   -2    0.000075
   2    2   -1    0    2    0.000075
   2    2    0   -1    2    0.000075
   2    2    0    1    2    0.000075
   2    2    1    0    2    0.000075
   2    2   -2    0   -1   -0.000326
   2    2   -2    0    1   -0.000326
   2    2    0   -2   -1   -0.000326
   2    2    0   -2    1   -0.000326
   2    2    0    2   -1   -0.000326
