   1    3    0    0    0    0.139561
   1    3    0    1    0    0.139561
   1    4   -1    0    0    0.139561
   1    4    0    0    0    0.139561
   1    3    0    0   -1    0.139561
   1    3    0    1   -1    0.139561
   1    4   -1    0   -1    0.139561
   1    4    0    0   -1    0.139561
   1    2   -1    0    0   -0.366404
   1    2   -1    1    0   -0.366404
   1    2    0    0    0   -0.366404
   1    2    0    1    0   -0.366404
   1    1    0    0   -1    0.010617
   1    1    0    0    1    0.010617
   1    1   -1    0    0    0.020459
   1    1    0   -1    0    0.020459
   1    1    0    1    0    0.020459
   1    1    1    0    0    0.020459
   1    2   -1    0   -1   -0.001364
   1    2   -1    0    1   -0.001364
   1    2   -1    1   -1   -0.001364
   1    2   -1    1    1   -0.001364
   1    2    0    0   -1   -0.001364
   1    2    0    0    1   -0.001364
   1    2    0    1   -1   -0.001364
   1    2    0    1    1   -0.001364
   1    3   -1    0   -1    0.015748
   1    3   -1    0    0    0.015748
   1    3   -1    1   -1    0.015748
   1    3   -1    1    0    0.015748
   1    3    1    0   -1    0.015748
   1    3    1    0    0    0.015748
   1    3    1    1   -1    0.015748
   1    3    1    1    0    0.015748
   1    4   -1   -1    0    0.015748
   1    4   -1    1    0    0.015748
   1    4    0   -1    0    0.015748
   1    4    0    1    0    0.015748
   1    4   -1   -1   -1    0.015748
   1    4   -1    1   -1    0.015748
   1    4    0   -1   -1    0.015748
   1    4    0    1   -1    0.015748
   1    1   -1    0   -1    0.003033
   1    1   -1    0    1    0.003033
   1    1    0   -1   -1    0.003033
   1    1    0   -1    1    0.003033
   1    1    0    1   -1    0.003033
   1    1    0    1    1    0.003033
   1    1    1    0   -1    0.003033
   1    1    1    0    1    0.003033
   1    1   -1   -1    0    0.038366
   1    1   -1    1    0    0.038366
   1    1    1   -1    0    0.038366
   1    1    1    1    0    0.038366
   1    3    0    0    1    0.002255
   1    3    0    1    1    0.002255
   1    4   -1    0    1    0.002255
   1    4    0    0    1    0.002255
   1    3    0    0   -2    0.002255
   1    3    0    1   -2    0.002255
   1    4   -1    0   -2    0.002255
   1    4    0    0   -2    0.002255
   1    3    0   -1    0    0.003361
   1    3    0    2    0    0.003361
   1    4   -2    0    0    0.003361
   1    4    1    0    0    0.003361
   1    3    0   -1   -1    0.003361
   1    3    0    2   -1    0.003361
   1    4   -2    0   -1    0.003361
   1    4    1    0   -1    0.003361
   1    2   -2    0    0   -0.010214
   1    2   -2    1    0   -0.010214
   1    2   -1   -1    0   -0.010214
   1    2   -1    2    0   -0.010214
   1    2    0   -1    0   -0.010214
   1    2    0    2    0   -0.010214
   1    2    1    0    0   -0.010214
   1    2    1    1    0   -0.010214
   1    1   -1   -1   -1   -0.000130
   1    1   -1   -1    1   -0.000130
   1    1   -1    1   -1   -0.000130
   1    1   -1    1    1   -0.000130
   1    1    1   -1   -1   -0.000130
   1    1    1   -1    1   -0.000130
   1    1    1    1   -1   -0.000130
   1    1    1    1    1   -0.000130
   1    3   -1    0   -2   -0.000958
   1    3   -1    0    1   -0.000958
   1    3   -1    1   -2   -0.000958
   1    3   -1    1    1   -0.000958
   1    3    1    0   -2   -0.000958
   1    3    1    0    1   -0.000958
   1    3    1    1   -2   -0.000958
   1    3    1    1    1   -0.000958
   1    4   -1   -1    1   -0.000958
   1    4   -1    1    1   -0.000958
   1    4    0   -1    1   -0.000958
   1    4    0    1    1   -0.000958
   1    4   -1   -1   -2   -0.000958
   1    4   -1    1   -2   -0.000958
   1    4    0   -1   -2   -0.000958
   1    4    0    1   -2   -0.000958
   1    2   -2    0   -1   -0.001527
   1    2   -2    0    1   -0.001527
   1    2   -2    1   -1   -0.001527
   1    2   -2    1    1   -0.001527
   1    2    1    0   -1   -0.001527
   1    2    1    0    1   -0.001527
   1    2    1    1   -1   -0.001527
   1    2    1    1    1   -0.001527
   1    2   -1   -1   -1   -0.001527
   1    2   -1   -1    1   -0.001527
   1    2   -1    2   -1   -0.001527
   1    2   -1    2    1   -0.001527
   1    2    0   -1   -1   -0.001527
   1    2    0   -1    1   -0.001527
   1    2    0    2   -1   -0.001527
   1    2    0    2    1   -0.001527
   1    3   -1   -1    0   -0.002143
   1    3   -1    2    0   -0.002143
   1    3    1   -1    0   -0.002143
   1    3    1    2    0   -0.002143
   1    4   -2   -1    0   -0.002143
   1    4   -2    1    0   -0.002143
   1    4    1   -1    0   -0.002143
   1    4    1    1    0   -0.002143
   1    3   -1   -1   -1   -0.002143
   1    3   -1    2   -1   -0.002143
   1    3    1   -1   -1   -0.002143
   1    3    1    2   -1   -0.002143
   1    4   -2   -1   -1   -0.002143
   1    4   -2    1   -1   -0.002143
   1    4    1   -1   -1   -0.002143
   1    4    1    1   -1   -0.002143
   1    1    0    0   -2   -0.000693
   1    1    0    0    2   -0.000693
   1    1    0    2    0    0.004556
   1    1   -2    0    0    0.004556
   1    1    0   -2    0    0.004556
   1    1    2    0    0    0.004556
   1    2   -1    0   -2    0.000056
   1    2   -1    1   -2    0.000056
   1    2    0    0   -2    0.000056
   1    2    0    1   -2    0.000056
   1    2   -1    0    2    0.000056
   1    2   -1    1    2    0.000056
   1    2    0    0    2    0.000056
   1    2    0    1    2    0.000056
   1    3    0   -1    1   -0.001729
   1    3    0    2    1   -0.001729
   1    4   -2    0    1   -0.001729
   1    4    1    0    1   -0.001729
   1    3    0   -1   -2   -0.001729
   1    3    0    2   -2   -0.001729
   1    4   -2    0   -2   -0.001729
   1    4    1    0   -2   -0.001729
   1    3   -2    0    0    0.000134
   1    3   -2    1    0    0.000134
   1    3    2    0    0    0.000134
   1    3    2    1    0    0.000134
   1    4   -1    2   -1    0.000134
   1    4   -1    2    0    0.000134
   1    4    0    2   -1    0.000134
   1    4    0    2    0    0.000134
   1    3   -2    0   -1    0.000134
   1    3   -2    1   -1    0.000134
   1    3    2    0   -1    0.000134
   1    3    2    1   -1    0.000134
   1    4   -1   -2   -1    0.000134
   1    4   -1   -2    0    0.000134
