   3    1    0   -1    0    0.017785 -0.000000  0.000000
   3    1    0    0    0   -0.017785  0.000000 -0.000000
   3    2   -1    0    0   -0.000000 -0.017785  0.000000
   3    2    0    0    0    0.000000  0.017785 -0.000000
   3    1    0   -1    1   -0.017785 -0.000000  0.000000
   3    1    0    0    1    0.017785  0.000000 -0.000000
   3    2   -1    0    1   -0.000000  0.017785  0.000000
   3    2    0    0    1    0.000000 -0.017785 -0.000000
   3    4   -1   -1    0    0.000000  0.000000  0.000000
   3    4   -1    0    0    0.000000 -0.000000  0.000000
   3    4    0   -1    0   -0.000000  0.000000  0.000000
   3    4    0    0    0   -0.000000 -0.000000 -0.000000
   3    3    0    0   -1   -0.000000 -0.000000  0.000000
   3    3    0    0    1    0.000000  0.000000 -0.000000
   3    3   -1    0    0   -0.000000  0.000000 -0.000000
   3    3    0   -1    0    0.000000 -0.000000 -0.000000
   3    3    0    1    0   -0.000000  0.000000  0.000000
   3    3    1    0    0    0.000000 -0.000000  0.000000
   3    4   -1   -1   -1    0.000000  0.000000 -0.000000
   3    4   -1   -1    1   -0.000000 -0.000000 -0.000000
   3    4   -1    0   -1    0.000000  0.000000  0.000000
   3    4   -1    0    1   -0.000000 -0.000000 -0.000000
   3    4    0   -1   -1    0.000000  0.000000  0.000000
   3    4    0   -1    1   -0.000000 -0.000000 -0.000000
   3    4    0    0   -1    0.000000  0.000000  0.000000
   3    4    0    0    1   -0.000000 -0.000000  0.000000
   3    1   -1   -1    0    0.000145 -0.008833 -0.004953
   3    1   -1   -1    1   -0.000145  0.008833 -0.004953
   3    1   -1    0    0   -0.000145 -0.008833  0.004953
   3    1   -1    0    1    0.000145  0.008833  0.004953
   3    1    1   -1    0    0.000145  0.008833  0.004953
   3    1    1   -1    1   -0.000145 -0.008833  0.004953
   3    1    1    0    0   -0.000145  0.008833 -0.004953
   3    1    1    0    1    0.000145 -0.008833 -0.004953
   3    2   -1   -1    0    0.008833 -0.000145  0.004953
   3    2   -1    1    0   -0.008833 -0.000145 -0.004953
   3    2    0   -1    0    0.008833  0.000145 -0.004953
   3    2    0    1    0   -0.008833  0.000145  0.004953
   3    2   -1   -1    1   -0.008833  0.000145  0.004953
   3    2   -1    1    1    0.008833  0.000145 -0.004953
   3    2    0   -1    1   -0.008833 -0.000145 -0.004953
   3    2    0    1    1    0.008833 -0.000145  0.004953
   3    3   -1    0   -1   -0.000000  0.000000  0.000000
   3    3   -1    0    1    0.000000 -0.000000 -0.000000
   3    3    0   -1   -1    0.000000 -0.000000  0.000000
   3    3    0   -1    1   -0.000000  0.000000 -0.000000
   3    3    0    1   -1    0.000000 -0.000000  0.000000
   3    3    0    1    1   -0.000000  0.000000 -0.000000
   3    3    1    0   -1   -0.000000  0.000000  0.000000
   3    3    1    0    1    0.000000 -0.000000 -0.000000
   3    3   -1   -1    0   -0.000000 -0.000000  0.000000
   3    3   -1    1    0   -0.000000  0.000000 -0.000000
   3    3    1   -1    0    0.000000 -0.000000  0.000000
   3    3    1    1    0    0.000000  0.000000 -0.000000
   3    1    0   -1   -1    0.003721  0.000000  0.000000
   3    1    0    0   -1   -0.003721  0.000000  0.000000
   3    2   -1    0   -1    0.000000 -0.003721  0.000000
   3    2    0    0   -1    0.000000  0.003721  0.000000
   3    1    0   -1    2   -0.003721 -0.000000 -0.000000
   3    1    0    0    2    0.003721 -0.000000 -0.000000
   3    2   -1    0    2   -0.000000  0.003721 -0.000000
   3    2    0    0    2   -0.000000 -0.003721 -0.000000
   3    1    0   -2    0    0.005195 -0.000000 -0.000000
   3    1    0    1    0   -0.005195  0.000000 -0.000000
   3    2   -2    0    0   -0.000000 -0.005195 -0.000000
   3    2    1    0    0    0.000000  0.005195 -0.000000
   3    1    0   -2    1   -0.005195 -0.000000  0.000000
   3    1    0    1    1    0.005195  0.000000  0.000000
   3    2   -2    0    1   -0.000000  0.005195  0.000000
   3    2    1    0    1    0.000000 -0.005195  0.000000
   3    4   -2   -1    0   -0.000000  0.000000 -0.000000
   3    4   -2    0    0   -0.000000 -0.000000 -0.000000
   3    4   -1   -2    0    0.000000 -0.000000 -0.000000
   3    4   -1    1    0    0.000000  0.000000  0.000000
   3    4    0   -2    0   -0.000000 -0.000000 -0.000000
   3    4    0    1    0   -0.000000  0.000000  0.000000
   3    4    1   -1    0    0.000000  0.000000  0.000000
   3    4    1    0    0    0.000000 -0.000000  0.000000
   3    3   -1   -1   -1    0.000000  0.000000 -0.000000
   3    3   -1   -1    1   -0.000000 -0.000000 -0.000000
   3    3   -1    1   -1    0.000000 -0.000000 -0.000000
   3    3   -1    1    1    0.000000 -0.000000  0.000000
   3    3    1   -1   -1   -0.000000  0.000000 -0.000000
   3    3    1   -1    1   -0.000000  0.000000  0.000000
   3    3    1    1   -1    0.000000  0.000000  0.000000
   3    3    1    1    1   -0.000000 -0.000000  0.000000
   3    1   -1   -1   -1    0.002069  0.004897 -0.003013
   3    1   -1   -1    2   -0.002069 -0.004897 -0.003013
   3    1   -1    0   -1   -0.002069  0.004897  0.003013
   3    1   -1    0    2    0.002069 -0.004897  0.003013
   3    1    1   -1   -1    0.002069 -0.004897  0.003013
   3    1    1   -1    2   -0.002069  0.004897  0.003013
   3    1    1    0   -1   -0.002069 -0.004897 -0.003013
   3    1    1    0    2    0.002069  0.004897 -0.003013
   3    2   -1   -1   -1   -0.004897 -0.002069  0.003013
   3    2   -1    1   -1    0.004897 -0.002069 -0.003013
   3    2    0   -1   -1   -0.004897  0.002069 -0.003013
   3    2    0    1   -1    0.004897  0.002069  0.003013
   3    2   -1   -1    2    0.004897  0.002069  0.003013
   3    2   -1    1    2   -0.004897  0.002069 -0.003013
   3    2    0   -1    2    0.004897 -0.002069 -0.003013
   3    2    0    1    2   -0.004897 -0.002069  0.003013
   3    4   -2   -1   -1   -0.000000  0.000000  0.000000
   3    4   -2   -1    1    0.000000 -0.000000  0.000000
   3    4   -2    0   -1   -0.000000 -0.000000  0.000000
   3    4   -2    0    1    0.000000  0.000000  0.000000
   3    4    1   -1   -1   -0.000000 -0.000000 -0.000000
   3    4    1   -1    1    0.000000  0.000000 -0.000000
   3    4    1    0   -1   -0.000000  0.000000 -0.000000
   3    4    1    0    1    0.000000 -0.000000 -0.000000
   3    4   -1   -2   -1    0.000000 -0.000000  0.000000
   3    4   -1   -2    1   -0.000000  0.000000  0.000000
   3    4   -1    1   -1   -0.000000 -0.000000 -0.000000
   3    4   -1    1    1    0.000000  0.000000 -0.000000
   3    4    0   -2   -1   -0.000000 -0.000000  0.000000
   3    4    0   -2    1    0.000000  0.000000  0.000000
   3    4    0    1   -1    0.000000 -0.000000 -0.000000
   3    4    0    1    1   -0.000000  0.000000 -0.000000
   3    1   -1   -2    0    0.000031  0.000988 -0.001495
   3    1   -1    1    0   -0.000031  0.000988  0.001495
   3    1    1   -2    0    0.000031 -0.000988  0.001495
   3    1    1    1    0   -0.000031 -0.000988 -0.001495
   3    2   -2   -1    0   -0.000988 -0.000031  0.001495
   3    2   -2    1    0    0.000988 -0.000031 -0.001495
   3    2    1   -1    0   -0.000988  0.000031 -0.001495
   3    2    1    1    0    0.000988  0.000031  0.001495
   3    1   -1   -2    1   -0.000031 -0.000988 -0.001495
   3    1   -1    1    1    0.000031 -0.000988  0.001495
   3    1    1   -2    1   -0.000031  0.000988  0.001495
   3    1    1    1    1    0.000031  0.000988 -0.001495
   3    2   -2   -1    1    0.000988  0.000031  0.001495
   3    2   -2    1    1   -0.000988  0.000031 -0.001495
   3    2    1   -1    1    0.000988 -0.000031 -0.001495
   3    2    1    1    1   -0.000988 -0.000031  0.001495
   3    3    0    0   -2    0.000000  0.000000 -0.000000
   3    3    0    0    2   -0.000000 -0.000000  0.000000
   3    3   -2    0    0    0.000000  0.000000 -0.000000
   3    3    0   -2    0   -0.000000  0.000000 -0.000000
   3    3    0    2    0    0.000000 -0.000000  0.000000
   3    3    2    0    0   -0.000000 -0.000000  0.000000
   3    4   -1   -1   -2    0.000000  0.000000 -0.000000
   3    4   -1   -1    2   -0.000000 -0.000000 -0.000000
   3    4   -1    0   -2    0.000000  0.000000  0.000000
   3    4   -1    0    2   -0.000000 -0.000000 -0.000000
   3    4    0   -1   -2    0.000000  0.000000  0.000000
   3    4    0   -1    2   -0.000000 -0.000000 -0.000000
   3    4    0    0   -2    0.000000  0.000000  0.000000
   3    4    0    0    2   -0.000000 -0.000000  0.000000
   3    1    0   -2   -1    0.000631 -0.000000 -0.000000
   3    1    0    1   -1   -0.000631 -0.000000  0.000000
   3    2   -2    0   -1   -0.000000 -0.000631 -0.000000
   3    2    1    0   -1   -0.000000  0.000631  0.000000
   3    1    0   -2    2   -0.000631  0.000000 -0.000000
   3    1    0    1    2    0.000631  0.000000  0.000000
   3    2   -2    0    2    0.000000  0.000631 -0.000000
   3    2    1    0    2    0.000000 -0.000631  0.000000
   3    1   -2   -1    0   -0.000806  0.001144 -0.004920
   3    1   -2    0    0    0.000806  0.001144  0.004920
   3    1    2   -1    0   -0.000806 -0.001144  0.004920
   3    1    2    0    0    0.000806 -0.001144 -0.004920
   3    1   -2   -1    1    0.000806 -0.001144 -0.004920
   3    1   -2    0    1   -0.000806 -0.001144  0.004920
   3    1    2   -1    1    0.000806  0.001144  0.004920
   3    1    2    0    1   -0.000806  0.001144 -0.004920
   3    2   -1   -2    0   -0.001144  0.000806  0.004920
   3    2   -1   -2    1    0.001144 -0.000806  0.004920
   3    2   -1    2    0    0.001144  0.000806 -0.004920
   3    2   -1    2    1   -0.001144 -0.000806 -0.004920
   3    2    0   -2    0   -0.001144 -0.000806 -0.004920
   3    2    0   -2    1    0.001144  0.000806 -0.004920
   3    2    0    2    0    0.001144 -0.000806  0.004920
   3    2    0    2    1   -0.001144  0.000806  0.004920
   3    4   -2   -2    0    0.000000  0.000000 -0.000000
   3    4   -2    1    0    0.000000 -0.000000  0.000000
   3    4    1   -2    0   -0.000000  0.000000 -0.000000
   3    4    1    1    0   -0.000000 -0.000000  0.000000
   3    3   -1    0   -2   -0.000000  0.000000 -0.000000
   3    3   -1    0    2   -0.000000 -0.000000 -0.000000
   3    3    0   -1   -2    0.000000 -0.000000 -0.000000
   3    3    0   -1    2   -0.000000 -0.000000 -0.000000
   3    3    0    1   -2    0.000000  0.000000  0.000000
   3    3    0    1    2   -0.000000  0.000000  0.000000
   3    3    1    0   -2    0.000000  0.000000  0.000000
   3    3    1    0    2    0.000000 -0.000000  0.000000
   3    3   -2    0   -1   -0.000000  0.000000  0.000000
   3    3   -2    0    1    0.000000 -0.000000  0.000000
   3    3    0   -2   -1    0.000000 -0.000000  0.000000
   3    3    0   -2    1   -0.000000  0.000000  0.000000
   3    3    0    2   -1    0.000000 -0.000000 -0.000000
   3    3    0    2    1   -0.000000  0.000000 -0.000000
   3    3    2    0   -1   -0.000000  0.000000 -0.000000
   3    3    2    0    1    0.000000 -0.000000 -0.000000
   3    3   -2   -1    0   -0.000000 -0.000000  0.000000
   3    3   -2    1    0   -0.000000  0.000000  0.000000
   3    3    2   -1    0    0.000000 -0.000000 -0.000000
   3    3    2    1    0    0.000000  0.000000 -0.000000
   3    3   -1   -2    0   -0.000000 -0.000000  0.000000
   3    3   -1    2    0   -0.000000  0.000000 -0.000000
