   1    3    0    0    0   -0.001022  0.000000 -0.000000
   1    3    0    1    0    0.001022 -0.000000 -0.000000
   1    4   -1    0    0   -0.000000 -0.001022  0.000000
   1    4    0    0    0    0.000000  0.001022  0.000000
   1    3    0    0   -1    0.001022  0.000000  0.000000
   1    3    0    1   -1   -0.001022 -0.000000  0.000000
   1    4   -1    0   -1   -0.000000  0.001022 -0.000000
   1    4    0    0   -1    0.000000 -0.001022 -0.000000
   1    2   -1    0    0    0.000000  0.000000  0.099874
   1    2   -1    1    0   -0.000000 -0.000000 -0.099874
   1    2    0    0    0   -0.000000 -0.000000 -0.099874
   1    2    0    1    0    0.000000  0.000000  0.099874
   1    1    0    0   -1    0.000000  0.000000 -0.000000
   1    1    0    0    1    0.000000  0.000000 -0.000000
   1    1   -1    0    0   -0.000000  0.000000 -0.000000
   1    1    0   -1    0    0.000000 -0.000000 -0.000000
   1    1    0    1    0    0.000000 -0.000000 -0.000000
   1    1    1    0    0   -0.000000  0.000000 -0.000000
   1    2   -1    0   -1   -0.003466 -0.003466 -0.002515
   1    2   -1    0    1    0.003466  0.003466 -0.002515
   1    2   -1    1   -1    0.003466 -0.003466  0.002515
   1    2   -1    1    1   -0.003466  0.003466  0.002515
   1    2    0    0   -1   -0.003466  0.003466  0.002515
   1    2    0    0    1    0.003466 -0.003466  0.002515
   1    2    0    1   -1    0.003466  0.003466 -0.002515
   1    2    0    1    1   -0.003466 -0.003466 -0.002515
   1    3   -1    0   -1    0.001849 -0.010384  0.001350
   1    3   -1    0    0   -0.001849  0.010384  0.001350
   1    3   -1    1   -1   -0.001849 -0.010384 -0.001350
   1    3   -1    1    0    0.001849  0.010384 -0.001350
   1    3    1    0   -1    0.001849  0.010384 -0.001350
   1    3    1    0    0   -0.001849 -0.010384 -0.001350
   1    3    1    1   -1   -0.001849  0.010384  0.001350
   1    3    1    1    0    0.001849 -0.010384  0.001350
   1    4   -1   -1    0    0.010384 -0.001849  0.001350
   1    4   -1    1    0   -0.010384 -0.001849 -0.001350
   1    4    0   -1    0    0.010384  0.001849 -0.001350
   1    4    0    1    0   -0.010384  0.001849  0.001350
   1    4   -1   -1   -1   -0.010384  0.001849  0.001350
   1    4   -1    1   -1    0.010384  0.001849 -0.001350
   1    4    0   -1   -1   -0.010384 -0.001849 -0.001350
   1    4    0    1   -1    0.010384 -0.001849  0.001350
   1    1   -1    0   -1   -0.000000 -0.006439 -0.000000
   1    1   -1    0    1    0.000000  0.006439 -0.000000
   1    1    0   -1   -1   -0.006439 -0.000000 -0.000000
   1    1    0   -1    1    0.006439  0.000000 -0.000000
   1    1    0    1   -1    0.006439  0.000000 -0.000000
   1    1    0    1    1   -0.006439 -0.000000 -0.000000
   1    1    1    0   -1    0.000000  0.006439 -0.000000
   1    1    1    0    1   -0.000000 -0.006439 -0.000000
   1    1   -1   -1    0    0.000000  0.000000 -0.012512
   1    1   -1    1    0   -0.000000 -0.000000  0.012512
   1    1    1   -1    0   -0.000000 -0.000000  0.012512
   1    1    1    1    0    0.000000  0.000000 -0.012512
   1    3    0    0    1    0.003564  0.000000  0.000000
   1    3    0    1    1   -0.003564  0.000000  0.000000
   1    4   -1    0    1   -0.000000  0.003564 -0.000000
   1    4    0    0    1   -0.000000 -0.003564 -0.000000
   1    3    0    0   -2   -0.003564 -0.000000 -0.000000
   1    3    0    1   -2    0.003564 -0.000000 -0.000000
   1    4   -1    0   -2    0.000000 -0.003564  0.000000
   1    4    0    0   -2    0.000000  0.003564  0.000000
   1    3    0   -1    0    0.005138  0.000000  0.000000
   1    3    0    2    0   -0.005138 -0.000000 -0.000000
   1    4   -2    0    0   -0.000000  0.005138 -0.000000
   1    4    1    0    0    0.000000 -0.005138  0.000000
   1    3    0   -1   -1   -0.005138  0.000000  0.000000
   1    3    0    2   -1    0.005138 -0.000000 -0.000000
   1    4   -2    0   -1   -0.000000 -0.005138 -0.000000
   1    4    1    0   -1    0.000000  0.005138  0.000000
   1    2   -2    0    0    0.000000  0.000000 -0.000498
   1    2   -2    1    0   -0.000000 -0.000000  0.000498
   1    2   -1   -1    0    0.000000  0.000000 -0.000498
   1    2   -1    2    0   -0.000000 -0.000000  0.000498
   1    2    0   -1    0   -0.000000 -0.000000  0.000498
   1    2    0    2    0    0.000000  0.000000 -0.000498
