   1    3    0    0    0    0.101275
   1    3    0    1    0    0.101275
   1    4   -1    0    0    0.076476
   1    4    0    0    0    0.076476
   1    3    0    0   -1    0.101275
   1    3    0    1   -1    0.101275
   1    4   -1    0   -1    0.076476
   1    4    0    0   -1    0.076476
   1    2   -1    0    0   -0.374643
   1    2   -1    1    0   -0.374643
   1    2    0    0    0   -0.374643
   1    2    0    1    0   -0.374643
   1    1    0    0   -1    0.013056
   1    1    0    0    1    0.013056
   1    1   -1    0    0    0.034508
   1    1    0   -1    0    0.041606
   1    1    0    1    0    0.041606
   1    1    1    0    0    0.034508
   1    2   -1    0   -1    0.003350
   1    2   -1    0    1    0.003350
   1    2   -1    1   -1    0.003350
   1    2   -1    1    1    0.003350
   1    2    0    0   -1    0.003350
   1    2    0    0    1    0.003350
   1    2    0    1   -1    0.003350
   1    2    0    1    1    0.003350
   1    3   -1    0   -1    0.015469
   1    3   -1    0    0    0.015469
   1    3   -1    1   -1    0.015469
   1    3   -1    1    0    0.015469
   1    3    1    0   -1    0.015469
   1    3    1    0    0    0.015469
   1    3    1    1   -1    0.015469
   1    3    1    1    0    0.015469
   1    4   -1   -1    0    0.015633
   1    4   -1    1    0    0.015633
   1    4    0   -1    0    0.015633
   1    4    0    1    0    0.015633
   1    4   -1   -1   -1    0.015633
   1    4   -1    1   -1    0.015633
   1    4    0   -1   -1    0.015633
   1    4    0    1   -1    0.015633
   1    1   -1    0   -1    0.002106
   1    1   -1    0    1    0.002106
   1    1    0   -1   -1    0.006641
   1    1    0   -1    1    0.006641
   1    1    0    1   -1    0.006641
   1    1    0    1    1    0.006641
   1    1    1    0   -1    0.002106
   1    1    1    0    1    0.002106
   1    1   -1   -1    0    0.035289
   1    1   -1    1    0    0.035289
   1    1    1   -1    0    0.035289
   1    1    1    1    0    0.035289
   1    3    0    0    1    0.002173
   1    3    0    1    1    0.002173
   1    4   -1    0    1   -0.002324
   1    4    0    0    1   -0.002324
   1    3    0    0   -2    0.002173
   1    3    0    1   -2    0.002173
   1    4   -1    0   -2   -0.002324
   1    4    0    0   -2   -0.002324
   1    3    0   -1    0    0.006710
   1    3    0    2    0    0.006710
   1    4   -2    0    0    0.004044
   1    4    1    0    0    0.004044
   1    3    0   -1   -1    0.006710
   1    3    0    2   -1    0.006710
   1    4   -2    0   -1    0.004044
   1    4    1    0   -1    0.004044
   1    2   -2    0    0   -0.007228
   1    2   -2    1    0   -0.007228
   1    2   -1   -1    0   -0.007365
   1    2   -1    2    0   -0.007365
   1    2    0   -1    0   -0.007365
   1    2    0    2    0   -0.007365
   1    2    1    0    0   -0.007228
   1    2    1    1    0   -0.007228
   1    1   -1   -1   -1    0.000381
   1    1   -1   -1    1    0.000381
   1    1   -1    1   -1    0.000381
   1    1   -1    1    1    0.000381
   1    1    1   -1   -1    0.000381
   1    1    1   -1    1    0.000381
   1    1    1    1   -1    0.000381
   1    1    1    1    1    0.000381
   1    3   -1    0   -2   -0.000409
   1    3   -1    0    1   -0.000409
   1    3   -1    1   -2   -0.000409
   1    3   -1    1    1   -0.000409
   1    3    1    0   -2   -0.000409
   1    3    1    0    1   -0.000409
   1    3    1    1   -2   -0.000409
