   4    1    0    0    0    0.076476
   4    1    1    0    0    0.076476
   4    2    0    0    0    0.101275
   4    2    0    1    0    0.101275
   4    1    0    0    1    0.076476
   4    1    1    0    1    0.076476
   4    2    0    0    1    0.101275
   4    2    0    1    1    0.101275
   4    3    0    0    0    0.764596
   4    3    0    1    0    0.764596
   4    3    1    0    0    0.764596
   4    3    1    1    0    0.764596
   4    4    0    0   -1    0.191105
   4    4    0    0    1    0.191105
   4    4   -1    0    0    0.739158
   4    4    0   -1    0    0.725461
   4    4    0    1    0    0.725461
   4    4    1    0    0    0.739158
   4    3    0    0   -1    0.254690
   4    3    0    0    1    0.254690
   4    3    0    1   -1    0.254690
   4    3    0    1    1    0.254690
   4    3    1    0   -1    0.254690
   4    3    1    0    1    0.254690
   4    3    1    1   -1    0.254690
   4    3    1    1    1    0.254690
   4    1    0   -1    0    0.015633
   4    1    0    1    0    0.015633
   4    1    1   -1    0    0.015633
   4    1    1    1    0    0.015633
   4    2   -1    0    0    0.015469
   4    2   -1    0    1    0.015469
   4    2   -1    1    0    0.015469
   4    2   -1    1    1    0.015469
   4    2    1    0    0    0.015469
   4    2    1    0    1    0.015469
   4    2    1    1    0    0.015469
   4    2    1    1    1    0.015469
   4    1    0   -1    1    0.015633
   4    1    0    1    1    0.015633
   4    1    1   -1    1    0.015633
   4    1    1    1    1    0.015633
   4    4   -1    0   -1   -0.406760
   4    4   -1    0    1   -0.406760
   4    4    0   -1   -1   -0.401914
   4    4    0   -1    1   -0.401914
   4    4    0    1   -1   -0.401914
   4    4    0    1    1   -0.401914
   4    4    1    0   -1   -0.406760
   4    4    1    0    1   -0.406760
   4    4   -1   -1    0   -0.088903
   4    4   -1    1    0   -0.088903
   4    4    1   -1    0   -0.088903
   4    4    1    1    0   -0.088903
   4    1    0    0   -1   -0.002324
   4    1    1    0   -1   -0.002324
   4    2    0    0   -1    0.002173
   4    2    0    1   -1    0.002173
   4    1    0    0    2   -0.002324
   4    1    1    0    2   -0.002324
   4    2    0    0    2    0.002173
   4    2    0    1    2    0.002173
   4    1   -1    0    0    0.004044
   4    1    2    0    0    0.004044
   4    2    0   -1    0    0.006710
   4    2    0    2    0    0.006710
   4    1   -1    0    1    0.004044
   4    1    2    0    1    0.004044
   4    2    0   -1    1    0.006710
   4    2    0    2    1    0.006710
   4    3   -1    0    0   -0.005833
   4    3   -1    1    0   -0.005833
   4    3    0   -1    0   -0.004790
   4    3    0    2    0   -0.004790
   4    3    1   -1    0   -0.004790
   4    3    1    2    0   -0.004790
   4    3    2    0    0   -0.005833
   4    3    2    1    0   -0.005833
   4    4   -1   -1   -1    0.031685
   4    4   -1   -1    1    0.031685
   4    4   -1    1   -1    0.031685
   4    4   -1    1    1    0.031685
   4    4    1   -1   -1    0.031685
   4    4    1   -1    1    0.031685
   4    4    1    1   -1    0.031685
   4    4    1    1    1    0.031685
   4    1    0   -1   -1   -0.000649
   4    1    0    1   -1   -0.000649
   4    1    1   -1   -1   -0.000649
   4    1    1    1   -1   -0.000649
   4    2   -1    0   -1   -0.000409
   4    2   -1    0    2   -0.000409
   4    2   -1    1   -1   -0.000409
   4    2   -1    1    2   -0.000409
   4    2    1    0   -1   -0.000409
   4    2    1    0    2   -0.000409
   4    2    1    1   -1   -0.000409
   4    2    1    1    2   -0.000409
   4    1    0   -1    2   -0.000649
   4    1    0    1    2   -0.000649
   4    1    1   -1    2   -0.000649
   4    1    1    1    2   -0.000649
   4    3   -1    0   -1   -0.011208
   4    3   -1    0    1   -0.011208
   4    3   -1    1   -1   -0.011208
   4    3   -1    1    1   -0.011208
   4    3    2    0   -1   -0.011208
   4    3    2    0    1   -0.011208
   4    3    2    1   -1   -0.011208
   4    3    2    1    1   -0.011208
   4    3    0   -1   -1   -0.011570
   4    3    0   -1    1   -0.011570
   4    3    0    2   -1   -0.011570
   4    3    0    2    1   -0.011570
   4    3    1   -1   -1   -0.011570
   4    3    1   -1    1   -0.011570
   4    3    1    2   -1   -0.011570
   4    3    1    2    1   -0.011570
   4    1   -1   -1    0   -0.002221
   4    1   -1    1    0   -0.002221
   4    1    2   -1    0   -0.002221
   4    1    2    1    0   -0.002221
   4    2   -1   -1    0   -0.002623
   4    2   -1    2    0   -0.002623
   4    2    1   -1    0   -0.002623
   4    2    1    2    0   -0.002623
